timestamp,route_id,stop_id
2025-01-01 06:14:53,293 DBC-BGLR,21810
2025-01-01 10:11:16,SBS-13K,20801
2025-01-01 09:21:45,401-AK,27578
2025-01-01 12:49:45,243-J,21102
2025-01-01 06:48:39,SBS-SJHSTMS,26692
2025-01-01 07:49:56,248 D09G-CKB,21068
2025-01-01 08:34:29,258-C,33724
2025-01-01 09:03:13,293 LHIC-SBS,21943
2025-01-01 10:30:16,258 SNBS-NMG,20790
2025-01-01 16:11:48,MF-51 DSP-KDBC,21873
2025-01-01 12:55:28,293 KBS-LGP-KLN,22124
2025-01-01 12:01:12,POWA-KBS,21199
2025-01-01 13:49:13,ADITI-014,39601
2025-01-01 06:24:09,279-E KBS-D14G,20698
2025-01-01 11:08:37,BCSS-SBS,35302
2025-01-01 13:42:21,285-MJ  D46G-JKR,34069
2025-01-01 08:18:54,KVASC-02,35739
2025-01-01 11:16:14,MF-18 BSK-BGT,20624
2025-01-01 12:45:51,378-A,21820
2025-01-01 12:41:43,315-MF CVB-KHCQ-RMN-D24,29894
2025-01-01 15:55:42,314-B YBS-BEMLG,21945
2025-01-01 15:58:42,G-4 SBS-BNP,35108
2025-01-01 12:19:53,307-C,21231
2025-01-01 15:05:53,370-A KMT-JBS-UJPD,35320
2025-01-01 06:59:58,401-KB DPJN-YBS,20979
2025-01-01 13:04:16,266-F GNA-KBS,20564
2025-01-01 14:11:34,305-S,20681
2025-01-01 15:27:42,273,20702
2025-01-01 16:45:56,266-R D45-JKBN,38429
2025-01-01 15:19:15,315 KRPGH-RMB-HLS LAKE-KBS,38697
2025-01-01 10:06:21,MF-25A,34052
2025-01-01 16:10:38,287-G,33143
2025-01-01 07:02:07,282B D52G-VNC-YHKOT,27578
2025-01-01 10:09:26,KIA-15,28206
2025-01-01 11:49:22,C BUS KWS-1,35727
2025-01-01 06:57:46,D30-NES,34534
2025-01-01 13:34:18,296-B,22030
2025-01-01 15:06:41,500-QG KRPGH-BELF,22651
2025-01-01 16:34:08,375-D JGF-BSK,22112
2025-01-01 07:55:45,284-C KBS-JLOW,21019
2025-01-01 14:16:22,176-CA,20633
2025-01-01 10:31:44,BMSIT-8,35733
2025-01-01 12:31:53,D12G-CKH-DDB,35721
2025-01-01 06:05:11,263-B,35570
2025-01-01 10:34:03,D45G-YSTF,29041
2025-01-01 10:48:44,240-MA,21482
2025-01-01 17:40:03,286-G KMT-KBS-JKR,21019
2025-01-01 15:37:03,G-7,20906
2025-01-01 13:53:34,298-C KMT-AGO-KLP,35107
2025-01-01 16:36:19,APS-1,38857
2025-01-01 10:37:18,144-G ARMPS-NRG,20970
2025-01-01 13:38:29,BCGHS-18,36428
2025-01-01 10:04:53,V-45G D13G-KBS,31628
2025-01-01 13:29:52,D12G-BSVG,35386
2025-01-01 09:11:50,286-K,35269
2025-01-01 06:29:27,347-C KMT-CKBR,21065
2025-01-01 10:30:42,250-S,21082
2025-01-01 17:11:37,V-500DE,20823
2025-01-01 07:57:47,SBS-KVASC,20857
2025-01-01 06:41:13,314-A D06G-DRDO2S,26771
2025-01-01 15:44:12,510-A,21665
2025-01-01 15:25:38,MF-7,34420
2025-01-01 13:43:56,342-H D42-BLH,23509
2025-01-01 14:29:44,SBS-D6G,21172
2025-01-01 10:35:36,226-K,21087
2025-01-01 17:18:44,KVPTA-3A,36644
2025-01-01 17:01:42,211-AC BSK-CNV,21723
2025-01-01 12:15:08,DMLMDA-SBS,21932
2025-01-01 16:17:13,KIA-8H,21938
2025-01-01 07:02:37,258-C VSD FLY,38538
2025-01-01 11:37:16,360-S,23175
2025-01-01 17:05:15,G-3A,20858
2025-01-01 12:14:40,263-R,33723
2025-01-01 08:22:20,281-AP YST5NA-KIA,37968
2025-01-01 09:08:32,215 KMT-D44,22346
2025-01-01 10:41:52,285-MA SNBS-DBP,20927
2025-01-01 09:07:05,KVPTA-10,36635
2025-01-01 07:17:34,329-J SNBS-SNH,24320
2025-01-01 08:38:24,37,21009
2025-01-01 14:45:57,276-K,20659
2025-01-01 11:08:15,226-L BDD-WDL,21590
2025-01-01 16:21:22,317-DN KBS-DNH,20939
2025-01-01 11:04:35,245-H D43G-KMT,34010
2025-01-01 07:59:44,250-F,33464
2025-01-01 16:14:27,258-P D43G-KGN,35552
2025-01-01 16:53:06,248 JHC-DPJN,20874
2025-01-01 14:47:37,300-R,22298
2025-01-01 07:11:45,V-600NL,23997
2025-01-01 11:54:19,304-VA,22199
2025-01-01 11:40:46,500-CK,20800
2025-01-01 12:47:54,406 NES-CKNH-NMG,32199
2025-01-01 10:59:22,296-B,21805
2025-01-01 09:44:08,63 SBS-MRBS,20631
2025-01-01 10:37:56,248-AB NGSMS-CKB,20678
2025-01-01 07:30:26,216,22061
2025-01-01 15:28:55,320,20837
2025-01-01 08:06:53,322-A,21768
2025-01-01 08:08:16,347-C KMT-CKBR,20880
2025-01-01 17:34:34,288-DA,21018
2025-01-01 06:23:36,285 BMSITY-YHKOT,30141
2025-01-01 09:30:46,143 KRM-NRG-CMP,23948
2025-01-01 09:42:13,266-N,20727
2025-01-01 16:19:23,227-A BEML5-MYS,29871
2025-01-01 08:15:03,213-N,23605
2025-01-01 15:45:37,263-A,34052
2025-01-01 06:28:14,364-F,21563
2025-01-01 15:37:08,263 KMT-NLGH-GGNH,25894
2025-01-01 08:25:15,298-AP,30775
2025-01-01 07:42:39,KVASC-03,35739
2025-01-01 06:13:42,201-G BSK-BNM,21916
2025-01-01 12:06:42,401-J PTH-HNS,34849
2025-01-01 07:34:25,248-V,21272
2025-01-01 07:11:25,378 PTPL-GTG-ELC,25910
2025-01-01 09:30:10,43-D PPLO-VBN,23965
2025-01-01 12:16:25,298-ME KMT-NLR,35129
2025-01-01 06:15:54,PESCE-1A,36649
2025-01-01 13:19:07,258-TC,20723
2025-01-01 15:05:27,289-C HNH-KBS,33454
2025-01-01 13:12:29,CHAKRA-17A,32598
2025-01-01 07:59:52,231-D,35388
2025-01-01 15:57:26,VLS-003,38998
2025-01-01 07:31:30,284-E ALS-KBS,22482
2025-01-01 12:50:49,321-C,20805
2025-01-01 15:49:25,MF-18 BSK-BGT,35204
2025-01-01 08:47:24,242 D31G-KMT,21124
2025-01-01 09:48:46,BEMLA-28,36583
2025-01-01 15:45:14,213-C,29575
2025-01-01 06:30:59,226-VC,33805
2025-01-01 13:12:36,WTTMC-KDLG-VRTKD,20722
2025-01-01 16:01:24,271-R,33918
2025-01-01 12:00:05,D31-D31G,24854
2025-01-01 11:53:11,KVPTA-7,36768
2025-01-01 09:32:49,252 KBS-D22G-PSS,20988
2025-01-01 08:35:29,D06G-ARPS,20969
2025-01-01 11:25:37,G-3 CDS-KRM,23799
2025-01-01 15:25:50,TR-4,21656
2025-01-01 15:46:42,MF-45,20896
2025-01-01 13:57:27,146-F,23950
2025-01-01 10:05:04,248-F,20600
2025-01-01 16:07:35,NLS-1,39646
2025-01-01 17:06:53,368 SBS-D27G,21608
2025-01-01 07:15:41,248-A,28443
2025-01-01 06:50:44,257-C KBS-YBS-KTN,20564
2025-01-01 13:10:30,258-U,26567
2025-01-01 17:26:00,502-E KTP-ITPL,20914
2025-01-01 06:47:38,227-J,28988
2025-01-01 12:59:53,231-D,33196
2025-01-01 15:50:17,600-G,21786
2025-01-01 15:35:29,211,23636
2025-01-01 15:08:06,215-H KBS-ANJ10,31616
2025-01-01 14:10:21,361-K KMT-NGKH,21090
2025-01-01 09:35:44,317-VT,34188
2025-01-01 11:51:25,MBS-6 YST-CVRN,20855
2025-01-01 09:53:29,370-A KMT-JBS-UJPD,24077
2025-01-01 14:06:47,289-B D52G-KDYPH,38892
2025-01-01 06:53:14,365-B,20981
2025-01-01 12:38:57,248-F,21203
2025-01-01 11:32:16,213-V HRHD-KKC-JSD,23488
2025-01-01 06:44:42,G-9,23528
2025-01-01 12:08:42,213 GPO-VSD-LBWG-RGL,22291
2025-01-01 07:08:18,95-G,20810
2025-01-01 15:04:58,PPLO-VSP-KSLO,23767
2025-01-01 10:22:37,146,23930
2025-01-01 16:17:27,NICE-6T,29375
2025-01-01 13:59:00,306-D,21194
2025-01-01 07:10:29,227-J,31838
2025-01-01 07:17:10,300-H CWL-KBS,21863
2025-01-01 10:00:58,317-TA,22278
2025-01-01 12:08:21,294-F,22027
2025-01-01 13:56:14,255-AE,20573
2025-01-01 11:15:28,NICE-5K,21095
2025-01-01 08:23:34,329-C,22628
2025-01-01 16:33:09,BCGHS-GBC,23433
2025-01-01 12:29:42,BEML-33A,35746
2025-01-01 07:59:31,399-F ANK-KDG,21672
2025-01-01 16:44:05,D49-BDD,35913
2025-01-01 06:50:53,306-C,22278
2025-01-01 14:12:57,215 KMT-JBS-ELO,23483
2025-01-01 10:51:17,227-RC CDPC-KBS-KMT,27956
2025-01-01 11:13:42,253-W D40G-TMH,39482
2025-01-01 13:43:45,MF-8A,20988
2025-01-01 08:05:19,213-N,21557
2025-01-01 17:47:43,CSB-SNBS,21281
2025-01-01 11:37:50,399-F ATB-D27G,24219
2025-01-01 16:32:25,352-B,21275
2025-01-01 08:42:47,210-W,23730
2025-01-01 06:08:46,374-N D31G-NMG,33128
2025-01-01 11:22:27,271-PA YTTMC-CKB,21691
2025-01-01 16:59:41,227-Q,33928
2025-01-01 10:24:22,258-SA,31991
2025-01-01 13:00:06,368,21194
2025-01-01 09:10:23,BEL GS-39,35759
2025-01-01 08:29:26,MF-23A,20593
2025-01-01 12:42:12,290-B SJS-THS,21963
2025-01-01 08:54:38,238-US,20997
2025-01-01 09:34:02,50,21172
2025-01-01 10:31:21,316-K,36723
2025-01-01 15:25:00,231-G,21095
2025-01-01 14:12:51,D24G-KRPGH1,20946
2025-01-01 15:04:39,242-M,21548
2025-01-01 15:09:25,ST BEN-19,36451
2025-01-01 11:01:57,89-D YTTMC-JCN,21028
2025-01-01 12:50:21,356-S,22017
2025-01-01 11:02:18,SJH-KRMTTMC,24072
2025-01-01 12:43:03,240-R,39572
2025-01-01 14:23:42,KBS-3C FLYOVER,22063
2025-01-01 06:00:30,Call Bus CWS-3,36308
2025-01-01 11:43:47,285-F PTML-BRP-HNYR,35448
2025-01-01 07:04:47,NDC-SNBS-KBS,21167
2025-01-01 16:28:34,289 HBLB-D52G,34330
2025-01-01 08:11:41,88-A BSN-CVN,32773
2025-01-01 16:19:22,VLS-10,36283
2025-01-01 13:01:22,378-C D34G-ELC,24145
2025-01-01 16:10:00,D06G-DSC HAL,20672
2025-01-01 14:02:24,98-F YTTMC-GGP-VSL,35056
2025-01-01 14:10:46,213-DA,23632
2025-01-01 06:39:56,356-Z D38-ANK,35247
2025-01-01 14:45:57,KLE LAW-1,37055
2025-01-01 06:27:40,253-V,31489
2025-01-01 16:38:23,211-C,23600
2025-01-01 06:57:53,303-G,26306
2025-01-01 09:05:36,251-E,35253
2025-01-01 13:56:01,216-A,22447
2025-01-01 15:00:52,347-M,20944
2025-01-01 13:12:51,500 BEML-MRTB-CSB,24153
2025-01-01 15:14:02,3F-1 D42G-ANK,34106
2025-01-01 08:53:13,210-X,20725
2025-01-01 14:47:29,VNS-17,36735
2025-01-01 10:15:02,D43-D43G,32437
2025-01-01 06:47:57,222-H SBS-KMT Fly-SNH,20739
2025-01-01 14:05:08,252 PSS-KMT,21081
2025-01-01 14:58:26,D36G-GFGC,28251
2025-01-01 06:07:07,49,21116
2025-01-01 08:00:30,226-M BDD-SNBS,39288
2025-01-01 17:05:21,D14G-MRPG,23342
2025-01-01 06:27:04,D6-D6G,20742
2025-01-01 06:40:13,600-F BSK-BOMC,22017
2025-01-01 07:55:07,BEMLA-29,35746
2025-01-01 15:03:56,SJS-03,36617
2025-01-01 10:53:55,256-B,38538
2025-01-01 16:49:42,401,22641
2025-01-01 10:19:06,371-C,23060
2025-01-01 13:36:22,WPLS-2,39820
2025-01-01 13:21:05,201-G SGH-JBN,35941
2025-01-01 14:16:46,D36G-KGH,32432
2025-01-01 16:49:15,201-G SGH-JBN,21881
2025-01-01 14:06:09,502-K,22169
2025-01-01 12:05:49,398-H D27-ATB,27542
2025-01-01 07:11:16,266-N KMT-MLPH,36469
2025-01-01 11:36:15,BTP-26,36683
2025-01-01 11:18:29,210-KN,20925
2025-01-01 16:34:31,215-Z,21964
2025-01-01 09:42:04,KBS-1I D06G-LIDO-KDG,20948
2025-01-01 08:50:58,238-US,21597
2025-01-01 11:38:55,112A MDG-SBS,23792
2025-01-01 13:44:17,V-MF6,22361
2025-01-01 11:32:55,223-F,20690
2025-01-01 17:34:55,36-D,20725
2025-01-01 07:57:08,CHAKRA-16A,26131
2025-01-01 12:41:59,298-MG KBS-SNH,34208
2025-01-01 12:13:25,356-M KBS-ELCFLY-ANK,35792
2025-01-01 08:02:33,242 D31G-KMT,38800
2025-01-01 07:17:50,KWS-02,36780
2025-01-01 10:34:19,238-U KBS-SMH,20577
2025-01-01 17:11:59,213-VD,22574
2025-01-01 06:11:33,402-B,22356
2025-01-01 12:11:56,210-B KTNR-KMT-VSD,21879
2025-01-01 16:06:14,215-BB BSK-AJP,23365
2025-01-01 15:43:38,KIA-4A,34443
2025-01-01 07:40:37,285 SBS-MKC-MADT,21868
2025-01-01 11:07:25,369-K VSD-DLF,23575
2025-01-01 11:51:40,BC-7B 8thM-KMT,21102
2025-01-01 08:58:11,317 D24G-HSK,33899
2025-01-01 10:32:49,ARMY-SBS-KBS,20697
2025-01-01 17:55:20,306-G,21696
2025-01-01 16:15:44,60A-MDP-NBC,21117
2025-01-01 07:51:44,410-FA BTM-YTTMC,20916
2025-01-01 09:26:06,515-B 8THML-KGR,29990
2025-01-01 06:09:16,D40-D40G,32435
2025-01-01 17:36:57,253-G KMT-KNW,21223
2025-01-01 09:26:55,34-B,28260
2025-01-01 11:30:07,323-B,22578
2025-01-01 08:21:09,300-D,24679
2025-01-01 16:09:35,266-T,20573
2025-01-01 13:55:58,502-E ANPN-GKVK,33443
2025-01-01 11:24:45,227-RA,20739
2025-01-01 16:17:45,289-S,21130
2025-01-01 10:28:10,211-E,21909
2025-01-01 14:18:33,80-F JBN-YTTMC,34702
2025-01-01 11:45:17,255-A DSP-HKV,26910
2025-01-01 12:44:26,226-Q,32751
2025-01-01 12:31:42,401-N YTTMC-MBS-BSK,21007
2025-01-01 16:25:17,290-MV,22186
2025-01-01 08:58:02,80-F JBN-YTTMC,24192
2025-01-01 08:41:54,BC-3B,23890
2025-01-01 13:52:46,222 SCS-KGR,38620
2025-01-01 07:08:56,3F-5 ANK-KGR,30697
2025-01-01 14:45:21,227-D,20691
2025-01-01 12:54:32,212-B KMT-KRH,22445
2025-01-01 15:05:34,258-TA,26844
2025-01-01 07:21:16,15-E VSD-KSLO,22239
2025-01-01 07:49:19,224-C,20626
2025-01-01 13:45:30,266 D45G-SVK-HSG,32498
2025-01-01 07:07:34,243-D,20905
2025-01-01 14:35:04,253-P,20988
2025-01-01 16:23:30,360-D D38G-MNH,21986
2025-01-01 07:03:11,306-L,20742
2025-01-01 14:31:02,MF-36,26902
2025-01-01 08:14:30,278-E  SBS-AFG,20855
2025-01-01 08:19:08,328-H HSK-D41G,22611
2025-01-01 08:50:22,253-HA DSP-MLHP,24420
2025-01-01 11:47:53,D24G-TNFY,22204
2025-01-01 08:44:39,225-CA SBS-KMT-CNS,34434
2025-01-01 07:31:10,D43-SVP,34559
2025-01-01 10:47:07,245-D,21509
2025-01-01 09:07:23,238-U CLO-MDPC,30384
2025-01-01 13:13:24,TR-4 VTTMC-NGV,21912
2025-01-01 12:44:22,222-H SBS-KMT Fly-SNH,22197
2025-01-01 09:13:04,411-D,22510
2025-01-01 10:27:47,365-BB,24131
2025-01-01 06:47:24,C BUS KWS-1,35727
2025-01-01 12:28:34,MF-26 PSS-JHMS,20870
2025-01-01 11:17:50,V-500A D13G-BSK-HBL,20884
2025-01-01 08:03:29,250-CA,20791
2025-01-01 10:15:10,EXP-356KA,20965
2025-01-01 07:42:40,327-E D41G-BGH,23708
2025-01-01 08:03:16,286-D SRP-KBS,25816
2025-01-01 12:01:20,226-NA,20673
2025-01-01 08:43:19,288 VSD-TDL,24114
2025-01-01 17:07:03,BC-6 BEML5-UST,38449
2025-01-01 17:51:16,293-B,21706
2025-01-01 17:39:18,234-A DPJN-NDH-UST,21240
2025-01-01 09:56:56,378-E D34-BSK,22285
2025-01-01 16:58:47,107-C D14G-SBS,22068
2025-01-01 13:48:33,306-E,21112
2025-01-01 07:19:11,305-M KMT-TBH,21821
2025-01-01 14:39:42,401-Z SGH-KGR,22525
2025-01-01 08:21:48,D38G-HLG-ANK,34911
2025-01-01 16:10:27,258-G,20989
2025-01-01 06:00:18,347-C,21166
2025-01-01 09:13:59,289-G YHK-MRS,33832
2025-01-01 16:47:07,317-BC,32742
2025-01-01 10:46:37,340-J,20987
2025-01-01 16:56:02,342-D SJP-SVM,21866
2025-01-01 14:24:47,317-BH,31338
2025-01-01 15:06:36,293 SBS-MYLH-HNS,22131
2025-01-01 06:56:01,SBS-PRTC,22846
2025-01-01 15:37:54,399-C ANK-LKR,33803
2025-01-01 11:04:46,226-VC KMT-ANH,20829
2025-01-01 14:31:02,255-D JHMS-TVHA,32093
2025-01-01 15:17:26,MF-3A,20900
2025-01-01 15:29:50,289-L PTH-MVJ,31633
2025-01-01 09:46:53,292,22030
2025-01-01 09:10:18,298-E HBLB-KND,24898
2025-01-01 12:27:22,D09G-LDH,21023
2025-01-01 14:55:23,298-C,20981
2025-01-01 08:48:54,280-F PTH-HSK,30069
2025-01-01 14:36:53,334-B,22287
2025-01-01 17:15:54,248-G MRTG-JHC-NMG,21237
2025-01-01 12:44:51,BTP-3,36643
2025-01-01 06:57:12,370-E D34G-RND,24076
2025-01-01 17:27:30,KMT-LMG-KRMTTMC,23598
2025-01-01 13:18:17,212-D,35383
2025-01-01 10:05:48,286-A,23067
2025-01-01 08:45:55,332 D41G-BLG,35628
2025-01-01 06:06:50,SHS-4,36470
2025-01-01 09:06:24,250-DD,33104
2025-01-01 11:01:02,282-G HBLB-KDLH,29992
2025-01-01 08:58:53,503-A VRP-BSK,20754
2025-01-01 12:54:22,255 MTH-DSP,33879
2025-01-01 15:36:51,273-H,20603
2025-01-01 06:37:18,306-A KMT-HLG,20727
2025-01-01 10:59:19,243-A,21026
2025-01-01 14:00:37,238-UM CLO-UST,33058
2025-01-01 15:15:46,KWS CALLBUS-2,35727
2025-01-01 10:15:52,298-MY DVH-YHKOT,22643
2025-01-01 13:44:20,V-DIVYA DARSHANA-1A,35728
2025-01-01 10:25:16,401-AM PTH-PSS,20684
2025-01-01 12:32:10,285 PTML-DBRC-KLRH,34228
2025-01-01 07:12:37,SJBHS-9,36272
2025-01-01 17:59:38,401-K CWS-3 BMT-31,38620
2025-01-01 14:01:25,226-G,21566
2025-01-01 06:59:27,343-N,23815
2025-01-01 08:05:33,258-CB NMG-GGP-BEL,22353
2025-01-01 15:54:25,317-MA,22454
2025-01-01 13:25:50,CHAKRA-1,33527
2025-01-01 11:58:01,D6G-HAL-JGS,25670
2025-01-01 09:04:26,CHAKRA-1,26080
2025-01-01 13:14:44,210-CA KMT-GBL,21996
2025-01-01 08:03:25,PESCE-2,36649
2025-01-01 16:58:57,ADITI-8,36571
2025-01-01 09:31:07,BTP-SVM,21652
2025-01-01 13:12:07,399-A CPR-KDG,32349
2025-01-01 08:49:12,243-B,38801
2025-01-01 11:53:16,144-G KRM-STP,20855
2025-01-01 14:38:28,365-D BVH-D34,35133
2025-01-01 09:34:13,332-A,35628
2025-01-01 13:53:29,248-B KMT-MLS,21057
2025-01-01 16:34:15,315-J KBS-KLK-KMS,20970
2025-01-01 11:01:46,266-G,33639
2025-01-01 08:53:13,DSC HAL-CVR,21959
2025-01-01 15:58:47,45-E,21197
2025-01-01 14:44:38,295-A,21929
2025-01-01 14:17:18,234-A CLO-KMT,20853
2025-01-01 15:22:43,369-C,20928
2025-01-01 12:34:06,304-K KRPGH-CNS,21822
2025-01-01 16:01:30,215-CA D44-JNMS,22921
2025-01-01 06:26:03,245-KN,30108
2025-01-01 12:51:30,296-D,21826
2025-01-01 15:39:14,89-F YTTMC-GBER,20796
2025-01-01 06:47:13,248-Y,26340
2025-01-01 13:09:36,366 KMT-D34G,23584
2025-01-01 14:11:08,13-A,23640
2025-01-01 10:19:28,366-M,35230
2025-01-01 12:07:50,210-KA,21721
2025-01-01 11:59:25,JLOT-D34G,35351
2025-01-01 12:03:59,304-Z,22554
2025-01-01 11:48:36,375-D BSK-BCH,22568
2025-01-01 10:29:23,401-R BEML5-PTH,35395
2025-01-01 08:16:08,251-C PSS-RPS-LGR,33652
2025-01-01 08:32:59,2 KBS-JPMS-BSK,35347
2025-01-01 11:52:31,BELGS-24,35759
2025-01-01 09:35:10,ADITI-8,36571
2025-01-01 17:57:14,212-C,38362
2025-01-01 08:23:11,BEL GS-13,39524
2025-01-01 08:21:17,DSIT-1,36526
2025-01-01 09:18:29,MF-25,34050
2025-01-01 17:25:18,271-K VSD,22564
2025-01-01 10:35:59,410-K JHC-NDHMF,33739
2025-01-01 15:35:37,V-333E,22336
2025-01-01 07:21:05,HSC-01C,36494
2025-01-01 06:51:45,D17-CLO,22776
2025-01-01 10:14:21,399 ABS-DMSC-KDG,22562
2025-01-01 09:21:24,369-E,35057
2025-01-01 11:51:36,217-E,22102
2025-01-01 15:33:00,269-B,35303
2025-01-01 13:33:49,Call Bus-01,36608
2025-01-01 10:07:01,210-NP,21978
2025-01-01 11:15:57,210-KA,23734
2025-01-01 12:32:13,410-FA DPJN-YBS,21132
2025-01-01 13:14:44,289-GS,31579
2025-01-01 07:11:34,293-KA KBS-MYLH-HNS,22195
2025-01-01 13:09:10,MF-22D,31564
2025-01-01 12:31:35,222-F,35389
2025-01-01 11:43:02,258-KBS-D43G,38803
2025-01-01 10:15:19,BC-7B BDYH-PSS,30639
2025-01-01 15:45:08,60-A JNN-VTN,21746
2025-01-01 13:33:30,500-Q,20914
2025-01-01 07:04:10,223-E,22407
2025-01-01 14:23:54,401-K CWS-3 BMT-31,24396
2025-01-01 14:15:01,355-A D38G-SRP,23877
2025-01-01 12:42:29,43-H,22512
2025-01-01 14:14:15,311-K SBS-D51G,21229
2025-01-01 17:56:24,500-HC,21113
2025-01-01 12:47:50,225-K JNKLO-BHELMT,32041
2025-01-01 14:07:38,210-KA,23732
2025-01-01 07:20:07,343-B,23850
2025-01-01 13:56:19,MF-23E MSP-LGR,25622
2025-01-01 09:06:33,PSS-TGPL-GGH,35015
2025-01-01 09:24:40,140-A,23672
2025-01-01 11:59:47,BELGS-9,35759
2025-01-01 07:03:39,V-500A,20624
2025-01-01 10:40:43,401-E,22301
2025-01-01 17:28:27,242 D35G-TVK,21484
2025-01-01 17:43:21,298-MP YHLOT-VJP,34897
2025-01-01 12:12:43,201 SGH-BSK-SNR,23681
2025-01-01 11:00:37,APS-27,38868
2025-01-01 12:00:00,317-YK HSK-KGH,26350
2025-01-01 08:33:12,2-E  JPN6-VSD,22433
2025-01-01 13:17:52,YTTMC-VYKVLP,21288
2025-01-01 15:39:08,KRM1-KVS,31011
2025-01-01 09:10:53,MF-3A,20837
2025-01-01 07:18:03,342-H D42G-SJBHS,23920
2025-01-01 17:39:01,315 ARMY-KMT,36501
2025-01-01 13:42:54,293-A,21704
2025-01-01 12:37:31,79-B YTTMC-BRC,24678
2025-01-01 10:49:58,369 KMT-DLF,20986
2025-01-01 12:45:25,292-C,35921
2025-01-01 10:35:05,289-E,20939
2025-01-01 15:14:56,290-E SPHS-YHKOT,22182
2025-01-01 08:06:36,240-H,21025
2025-01-01 12:58:39,KIA-7A D25G-KIA,22289
2025-01-01 09:56:32,341-C,20987
2025-01-01 10:53:31,KLN-SBH,35694
2025-01-01 13:35:44,347-C,20725
2025-01-01 11:36:08,G-9,22475
2025-01-01 09:10:46,317-HC,20726
2025-01-01 12:10:13,317-A KBS-VSD-HSK,22046
2025-01-01 08:00:03,250-CA,21154
2025-01-01 15:24:06,501-C D14G-HBLB-KGR,24015
2025-01-01 07:33:50,222-C,20673
2025-01-01 10:07:54,245-R,20930
2025-01-01 09:41:05,375 JBS-BEML5,21148
2025-01-01 08:33:34,316-G,22204
2025-01-01 14:46:21,258-SD KBS-BNH,38803
2025-01-01 16:58:30,250-SB PSS-SVG,34476
2025-01-01 11:34:32,KVASC-04,35737
2025-01-01 16:30:45,242-B TVK-KBS-VSD,20874
2025-01-01 07:38:27,399-E,23403
2025-01-01 09:25:24,600-FC D27-JAPC,35075
2025-01-01 07:40:19,300-E KRPGH-SMVR,22419
2025-01-01 17:13:04,265,24016
2025-01-01 09:19:03,MF-18,23577
2025-01-01 11:44:32,KBS-CVB,20696
2025-01-01 17:23:16,304-Q D24G-GNLU,21228
2025-01-01 09:34:43,226-MB,20739
2025-01-01 10:06:59,342-H STJN-GGSK,23383
2025-01-01 16:06:01,D37-KGR,35735
2025-01-01 17:44:28,305-R DDH-SBS,22252
2025-01-01 15:14:21,362-C,23818
2025-01-01 09:41:18,366-G,35156
2025-01-01 13:40:15,345,23847
2025-01-01 10:26:17,241-N D31G-BDG,21493
2025-01-01 13:59:17,Vivek_Test14,29374
2025-01-01 06:10:52,298-A,22199
2025-01-01 17:31:42,BEML5-CKGP,39108
2025-01-01 15:09:55,43-C MRBS-HSKH,35659
2025-01-01 08:10:45,V-500DF KDG-HBLB,21079
2025-01-01 13:38:20,381-E TNF-HSK-KRMT,33665
2025-01-01 11:00:33,305-F D24G-NDVC,31460
2025-01-01 07:46:37,D24-D24G,21886
2025-01-01 14:01:29,322-M,20806
2025-01-01 15:46:11,APS-25,38865
2025-01-01 08:35:39,K-2,35427
2025-01-01 14:20:43,319-C D24G-KDG,20902
2025-01-01 13:07:23,D52-D52G,38893
2025-01-01 15:24:15,SPHS-06,37150
2025-01-01 11:19:19,KLN-BCC,22540
2025-01-01 17:21:13,304-N,21194
2025-01-01 16:01:42,VLS-10,36579
2025-01-01 08:24:42,303 BEMLG-BSW,34444
2025-01-01 08:38:28,G-3A SBS-D38G,35646
2025-01-01 11:32:47,SHS-4,36470
2025-01-01 14:03:23,45-G KMK-KBS-BEMLF,26978
2025-01-01 08:14:42,500-D BYK-KRPRLY,22030
2025-01-01 10:47:17,ARMY-16,36456
2025-01-01 08:54:29,410-FA BTM-YTTMC,21249
2025-01-01 09:39:46,507,21210
2025-01-01 12:54:59,370-E,28229
2025-01-01 13:28:01,257-A HKH-KBS,20789
2025-01-01 16:19:45,342-V,35238
2025-01-01 10:14:50,285-RB KBS-KNW,35129
2025-01-01 15:27:15,266-B,34459
2025-01-01 16:37:23,215-A,20944
2025-01-01 09:02:29,63-C,21010
2025-01-01 10:28:17,D36G-PRSP,32719
2025-01-01 08:18:42,317-EM D24G-EMTSG,35933
2025-01-01 16:11:01,228-E SBS-TPR,22850
2025-01-01 07:19:19,BEMLB-14,35746
2025-01-01 13:37:40,79-G,24189
2025-01-01 12:04:15,G-2 CHM-SJP,23906
2025-01-01 16:13:13,500-A D45-BEMLF,20919
2025-01-01 13:49:07,D43-VNC,31614
2025-01-01 06:34:02,226-MA,21272
2025-01-01 17:10:11,SJBHS-04,35928
2025-01-01 17:53:14,378-P,24234
2025-01-01 17:26:15,294-EA SBS-BDHD,21944
2025-01-01 15:12:40,201-G,20583
2025-01-01 16:12:16,227-A SBS-MYS,20628
2025-01-01 16:11:28,HSC-01B,36494
2025-01-01 14:19:40,D22-PSS,21080
2025-01-01 08:08:42,304-M,22283
2025-01-01 16:13:08,227 RMH-SBS,29579
2025-01-01 10:26:09,BEMLA-11,35746
2025-01-01 11:51:08,DSIT-1,36526
2025-01-01 13:48:54,225-B SBS-BEML5,37654
2025-01-01 11:43:18,281-F YHKOT-MLH,32026
2025-01-01 09:04:26,170,29448
2025-01-01 16:16:04,227VA-KMT-MCBC,21042
