route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
356-CW CSB-ELCW FLY,1,47562,Electronic City Wipro Main Gate,0,356-CW CSB-ELCW FLY UP
356-CW CSB-ELCW FLY,1,47563,Electronic City Wipro Main Gate,0,356-CW CSB-ELCW FLY UP
356-CW CSB-ELCW FLY,1,47564,Electronic City Wipro Main Gate,0,356-CW CSB-ELCW FLY UP
356-CW CSB-ELCW FLY,1,47565,Electronic City Wipro Main Gate,0,356-CW CSB-ELCW FLY UP
356-CW CSB-ELCW FLY,1,47566,Electronic City Wipro Main Gate,0,356-CW CSB-ELCW FLY UP
356-CW CSB-ELCW FLY,1,47567,Electronic City Wipro Main Gate,0,356-CW CSB-ELCW FLY UP
356-CW CSB-ELCW FLY,1,47568,Electronic City Wipro Main Gate,0,356-CW CSB-ELCW FLY UP
356-CW CSB-ELCW FLY,1,47569,Electronic City Wipro Main Gate,0,356-CW CSB-ELCW FLY UP
356-CW CSB-ELCW FLY,1,47570,Electronic City Wipro Main Gate,0,356-CW CSB-ELCW FLY UP
356-CW CSB-ELCW FLY,1,47571,Electronic City Wipro Main Gate,0,356-CW CSB-ELCW FLY UP
356-CW UFLY,1,3757,BDA Complex HSR Layout,1,356-CW UFLY DOWN
356-CW UFLY,1,3758,BDA Complex HSR Layout,1,356-CW UFLY DOWN
356-CW UFLY,1,3756,Electronic City Wipro Main Gate,0,356-CW UFLY UP
356-F,1,42132,Jai Bheem nagara (Ado Sonnahatti),0,356-F UP
356-F,1,42133,Jai Bheem nagara (Ado Sonnahatti),0,356-F UP
356-F,1,42134,KR Market (Kalasipalya),1,356-F DOWN
356-F,1,42135,KR Market (Kalasipalya),1,356-F DOWN
356-M,1,2243,Anekal,0,356-M UP
356-M,1,2244,Anekal,0,356-M UP
356-M,1,2245,Anekal,0,356-M UP
356-M,1,2246,Anekal,0,356-M UP
356-M,1,2247,Anekal,0,356-M UP
356-M,1,2248,Anekal,0,356-M UP
356-M,1,2249,Anekal,0,356-M UP
356-M,1,2250,Anekal,0,356-M UP
356-M,1,2251,Anekal,0,356-M UP
356-M,1,2252,Anekal,0,356-M UP
356-M,1,2253,Anekal,0,356-M UP
356-M,1,2254,Anekal,0,356-M UP
356-M,1,2255,Anekal,0,356-M UP
356-M,1,2256,Anekal,0,356-M UP
356-M,1,2257,Anekal,0,356-M UP
356-M,1,2258,Anekal,0,356-M UP
356-M,1,2259,Anekal,0,356-M UP
356-M,1,2260,Anekal,0,356-M UP
356-M,1,2261,Anekal,0,356-M UP
356-M,1,2262,Anekal,0,356-M UP
356-M,1,2263,Anekal,0,356-M UP
356-M,1,2264,Anekal,0,356-M UP
356-M,1,2265,Anekal,0,356-M UP
356-M,1,2266,Anekal,0,356-M UP
356-M,1,2267,Anekal,0,356-M UP
356-M,1,2268,Anekal,0,356-M UP
356-M,1,2269,Anekal,0,356-M UP
356-M,1,2270,Anekal,0,356-M UP
356-M,1,2271,Anekal,0,356-M UP
356-M,1,2272,Anekal,0,356-M UP
356-M,1,2273,Anekal,0,356-M UP
356-M,1,2274,Anekal,0,356-M UP
356-M,1,2275,Anekal,0,356-M UP
356-M,1,2276,Anekal,0,356-M UP
356-M,1,2277,Anekal,0,356-M UP
356-M,1,2278,Anekal,0,356-M UP
356-M,1,2279,Anekal,0,356-M UP
356-M,1,2280,Anekal,0,356-M UP
356-M,1,2281,Anekal,0,356-M UP
356-M,1,2282,Anekal,0,356-M UP
356-M,1,2283,Anekal,0,356-M UP
356-M,1,2284,Anekal,0,356-M UP
356-M,1,2285,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2286,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2287,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2288,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2289,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2290,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2291,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2292,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2293,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2294,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2295,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2296,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2297,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2298,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2299,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2300,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2301,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2302,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2303,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2304,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2305,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2306,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2307,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2308,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2309,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2310,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2311,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2312,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2313,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2314,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2315,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2316,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2317,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2318,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2319,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2320,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2321,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2322,Kempegowda Bus Station,1,V-356M DOWN
356-M,1,2323,Kempegowda Bus Station,1,V-356M DOWN
356-M CPR-ANK-RMH,1,42347,Chandapura,1,356-M CPR-ANK-RMH DOWN
356-M CPR-ANK-RMH,1,42348,Chandapura,1,356-M CPR-ANK-RMH DOWN
356-M CPR-ANK-RMH,1,42345,Rachammanahalli,0,356-M CPR-ANK-RMH UP
356-M CPR-ANK-RMH,1,42346,Rachammanahalli,0,356-M CPR-ANK-RMH UP
356-M KBS-D32,1,44278,Depot-32 Suryacity,0,356-M KBS-D32 UP
356-M KBS-D32,1,44279,Depot-32 Suryacity,0,356-M KBS-D32 UP
356-M KBS-D32,1,44280,Depot-32 Suryacity,0,356-M KBS-D32 UP
356-M KBS-D32,1,44281,Depot-32 Suryacity,0,356-M KBS-D32 UP
356-M KBS-D32,1,44282,Depot-32 Suryacity,0,356-M KBS-D32 UP
356-M KBS-D32,1,44283,Kempegowda Bus Station,1,356-M KBS-D32 DOWN
356-M KBS-D32,1,44284,Kempegowda Bus Station,1,356-M KBS-D32 DOWN
356-M KBS-D32,1,44285,Kempegowda Bus Station,1,356-M KBS-D32 DOWN
356-M KBS-D32,1,44286,Kempegowda Bus Station,1,356-M KBS-D32 DOWN
356-M KBS-D32,1,44287,Kempegowda Bus Station,1,356-M KBS-D32 DOWN
356-M KBS-ELCFLY-ANK,1,40745,Kempegowda Bus Station,1,356-M KBS-ELCFLY-ANK DOWN
356-M KBS-ELCFLY-ANK,1,40746,Kempegowda Bus Station,1,356-M KBS-ELCFLY-ANK DOWN
356-M KBS-ELCFLY-ANK,1,40747,Kempegowda Bus Station,1,356-M KBS-ELCFLY-ANK DOWN
356-M KBS-SNBS-ANK,1,51192,Kempegowda Bus Station,1,356-M KBS-SNBS-ANK DOWN
356-M KBS-SNBS-ANK,1,51193,Kempegowda Bus Station,1,356-M KBS-SNBS-ANK DOWN
356-M KBS-SNBS-ANK,1,51194,Kempegowda Bus Station,1,356-M KBS-SNBS-ANK DOWN
356-S,1,55026,Anekal,0,356-S UP
356-S,1,55027,Anekal,0,356-S UP
356-S,1,55028,Shivajinagara Bus Station,1,356-S DOWN
356-S,1,55029,Shivajinagara Bus Station,1,356-S DOWN
356-Z,1,42136,Anekal,0,356-Z UP
356-Z,1,42137,Anekal,0,356-Z UP
356-Z,1,42138,Anekal,0,356-Z UP
356-Z,1,42139,Anekal,0,356-Z UP
356-Z,1,42140,Anekal,0,356-Z UP
356-Z,1,42141,Anekal,0,356-Z UP
356-Z,1,42142,Anekal,0,356-Z UP
356-Z,1,42143,Anekal,0,356-Z UP
356-Z,1,42144,Anekal,0,356-Z UP
356-Z,1,42145,Anekal,0,356-Z UP
356-Z,1,42146,Anekal,0,356-Z UP
356-Z,1,42147,Anekal,0,356-Z UP
356-Z,1,42148,Anekal,0,356-Z UP
356-Z,1,42149,Anekal,0,356-Z UP
356-Z,1,42150,Anekal,0,356-Z UP
356-Z,1,42151,Anekal,0,356-Z UP
356-Z,1,42152,Anekal,0,356-Z UP
356-Z,1,42153,Anekal,0,356-Z UP
356-Z,1,42154,Anekal,0,356-Z UP
356-Z,1,42155,Anekal,0,356-Z UP
356-Z,1,42156,Anekal,0,356-Z UP
356-Z,1,42157,Anekal,0,356-Z UP
356-Z,1,42158,Anekal,0,356-Z UP
356-Z,1,42159,Anekal,0,356-Z UP
356-Z,1,42160,Anekal,0,356-Z UP
356-Z,1,42161,Anekal,0,356-Z UP
356-Z,1,42162,Anekal,0,356-Z UP
356-Z,1,42163,Anekal,0,356-Z UP
356-Z,1,42164,Anekal,0,356-Z UP
356-Z,1,42165,Anekal,0,356-Z UP
356-Z,1,42166,Anekal,0,356-Z UP
356-Z,1,42167,Anekal,0,356-Z UP
356-Z,1,42168,Anekal,0,356-Z UP
356-Z,1,42169,Anekal,0,356-Z UP
356-Z,1,42170,Anekal,0,356-Z UP
356-Z,1,42171,Anekal,0,356-Z UP
356-Z,1,42172,Anekal,0,356-Z UP
356-Z,1,42173,Anekal,0,356-Z UP
356-Z,1,42174,Anekal,0,356-Z UP
356-Z,1,42175,Anekal,0,356-Z UP
356-Z,1,42176,Anekal,0,356-Z UP
356-Z,1,42177,Anekal,0,356-Z UP
356-Z,1,42178,Anekal,0,356-Z UP
356-Z,1,42179,Anekal,0,356-Z UP
356-Z,1,42180,Anekal,0,356-Z UP
356-Z,1,42181,Anekal,0,356-Z UP
356-Z,1,42182,Anekal,0,356-Z UP
356-Z,1,42183,Anekal,0,356-Z UP
356-Z,1,42184,Anekal,0,356-Z UP
356-Z,1,42185,Anekal,0,356-Z UP
356-Z,1,42186,Anekal,0,356-Z UP
356-Z,1,42187,Anekal,0,356-Z UP
356-Z,1,42188,Anekal,0,356-Z UP
356-Z,1,42189,Anekal,0,356-Z UP
356-Z,1,42190,Anekal,0,356-Z UP
356-Z,1,42191,Anekal,0,356-Z UP
356-Z,1,42192,Anekal,0,356-Z UP
356-Z,1,42193,Anekal,0,356-Z UP
356-Z,1,42194,Anekal,0,356-Z UP
356-Z,1,42195,Anekal,0,356-Z UP
356-Z,1,42196,Anekal,0,356-Z UP
356-Z,1,42197,Anekal,0,356-Z UP
356-Z,1,42198,Anekal,0,356-Z UP
356-Z,1,42199,Anekal,0,356-Z UP
356-Z,1,42200,Anekal,0,356-Z UP
356-Z,1,42201,Anekal,0,356-Z UP
356-Z,1,42202,Anekal,0,356-Z UP
356-Z,1,42203,Anekal,0,356-Z UP
356-Z,1,42204,Anekal,0,356-Z UP
356-Z,1,42205,Anekal,0,356-Z UP
356-Z,1,42206,Anekal,0,356-Z UP
356-Z,1,42207,Anekal,0,356-Z UP
356-Z,1,42208,Anekal,0,356-Z UP
356-Z,1,42209,Chandapura,1,356-Z DOWN
356-Z,1,42210,Chandapura,1,356-Z DOWN
356-Z,1,42211,Chandapura,1,356-Z DOWN
356-Z,1,42212,Chandapura,1,356-Z DOWN
356-Z,1,42213,Chandapura,1,356-Z DOWN
356-Z,1,42214,Chandapura,1,356-Z DOWN
356-Z,1,42215,Chandapura,1,356-Z DOWN
356-Z,1,42216,Chandapura,1,356-Z DOWN
356-Z,1,42217,Chandapura,1,356-Z DOWN
356-Z,1,42218,Chandapura,1,356-Z DOWN
356-Z,1,42219,Chandapura,1,356-Z DOWN
356-Z,1,42220,Chandapura,1,356-Z DOWN
356-Z,1,42221,Chandapura,1,356-Z DOWN
356-Z,1,42222,Chandapura,1,356-Z DOWN
356-Z,1,42223,Chandapura,1,356-Z DOWN
356-Z,1,42224,Chandapura,1,356-Z DOWN
356-Z,1,42225,Chandapura,1,356-Z DOWN
356-Z,1,42226,Chandapura,1,356-Z DOWN
356-Z,1,42227,Chandapura,1,356-Z DOWN
356-Z,1,42228,Chandapura,1,356-Z DOWN
356-Z,1,42229,Chandapura,1,356-Z DOWN
356-Z,1,42230,Chandapura,1,356-Z DOWN
356-Z,1,42231,Chandapura,1,356-Z DOWN
356-Z,1,42232,Chandapura,1,356-Z DOWN
356-Z,1,42233,Chandapura,1,356-Z DOWN
356-Z,1,42234,Chandapura,1,356-Z DOWN
356-Z,1,42235,Chandapura,1,356-Z DOWN
356-Z,1,42236,Chandapura,1,356-Z DOWN
356-Z,1,42237,Chandapura,1,356-Z DOWN
356-Z,1,42238,Chandapura,1,356-Z DOWN
356-Z,1,42239,Chandapura,1,356-Z DOWN
356-Z,1,42240,Chandapura,1,356-Z DOWN
356-Z,1,42241,Chandapura,1,356-Z DOWN
356-Z,1,42242,Chandapura,1,356-Z DOWN
356-Z,1,42243,Chandapura,1,356-Z DOWN
356-Z,1,42244,Chandapura,1,356-Z DOWN
356-Z,1,42245,Chandapura,1,356-Z DOWN
356-Z,1,42246,Chandapura,1,356-Z DOWN
356-Z,1,42247,Chandapura,1,356-Z DOWN
356-Z,1,42248,Chandapura,1,356-Z DOWN
356-Z,1,42249,Chandapura,1,356-Z DOWN
356-Z,1,42250,Chandapura,1,356-Z DOWN
356-Z,1,42251,Chandapura,1,356-Z DOWN
356-Z,1,42252,Chandapura,1,356-Z DOWN
356-Z,1,42253,Chandapura,1,356-Z DOWN
356-Z,1,42254,Chandapura,1,356-Z DOWN
356-Z,1,42255,Chandapura,1,356-Z DOWN
356-Z,1,42256,Chandapura,1,356-Z DOWN
356-Z,1,42257,Chandapura,1,356-Z DOWN
356-Z,1,42258,Chandapura,1,356-Z DOWN
356-Z,1,42259,Chandapura,1,356-Z DOWN
356-Z,1,42260,Chandapura,1,356-Z DOWN
356-Z,1,42261,Chandapura,1,356-Z DOWN
356-Z,1,42262,Chandapura,1,356-Z DOWN
356-Z,1,42263,Chandapura,1,356-Z DOWN
356-Z,1,42264,Chandapura,1,356-Z DOWN
356-Z,1,42265,Chandapura,1,356-Z DOWN
356-Z,1,42266,Chandapura,1,356-Z DOWN
356-Z,1,42267,Chandapura,1,356-Z DOWN
356-Z,1,42268,Chandapura,1,356-Z DOWN
356-Z,1,42269,Chandapura,1,356-Z DOWN
356-Z,1,42270,Chandapura,1,356-Z DOWN
356-Z,1,42271,Chandapura,1,356-Z DOWN
356-Z,1,42272,Chandapura,1,356-Z DOWN
356-Z,1,42273,Chandapura,1,356-Z DOWN
356-Z,1,42274,Chandapura,1,356-Z DOWN
356-Z,1,42275,Chandapura,1,356-Z DOWN
356-Z,1,42276,Chandapura,1,356-Z DOWN
356-Z,1,42277,Chandapura,1,356-Z DOWN
356-Z,1,42278,Chandapura,1,356-Z DOWN
356-Z,1,42279,Chandapura,1,356-Z DOWN
356-Z ANK-MSH,1,46164,Anekal,1,356-Z ANK-MSH DOWN
356-Z ANK-MSH,1,46165,Anekal,1,356-Z ANK-MSH DOWN
356-Z ANK-MSH,1,46166,Anekal,1,356-Z ANK-MSH DOWN
356-Z ANK-MSH,1,46167,Anekal,1,356-Z ANK-MSH DOWN
356-Z ANK-MSH,1,46160,Menashiganahalli,0,356-Z ANK-MSH UP
356-Z ANK-MSH,1,46161,Menashiganahalli,0,356-Z ANK-MSH UP
356-Z ANK-MSH,1,46162,Menashiganahalli,0,356-Z ANK-MSH UP
356-Z ANK-MSH,1,46163,Menashiganahalli,0,356-Z ANK-MSH UP
356-Z D38-ANK,1,32488,Anekal,0,356-Z D38-ANK UP
356-Z D38-ANK,1,32489,Anekal,0,356-Z D38-ANK UP
356-Z D38-ANK,1,32490,Anekal,0,356-Z D38-ANK UP
356-Z D38-ANK,1,32491,Anekal,0,356-Z D38-ANK UP
356-Z D38-ANK,1,32492,Depot-38 Gate,1,356 ANK-D38G UP
356-Z D38-ANK,1,32493,Depot-38 Gate,1,356 ANK-D38G UP
356-Z D38-ANK,1,32494,Depot-38 Gate,1,356 ANK-D38G UP
356-Z D38-ANK,1,32495,Depot-38 Gate,1,356 ANK-D38G UP
356-Z D38G-ANKL,1,41889,Anekal,0,356-Z D38-ANK UP
356-Z D38G-ANKL,1,41890,Anekal,0,356-Z D38-ANK UP
356-Z D38G-ANKL,1,41891,Depot-38 Gate,1,356 ANK-D38G UP
356-Z D38G-ANKL,1,41892,Depot-38 Gate,1,356 ANK-D38G UP
356-ZA D38G-KDMS,1,44401,Depot-38 Gate,1,356-ZA D38G-KDMS DOWN
356-ZA D38G-KDMS,1,44400,Kempu Dommasandra,0,356-ZA D38G-KDMS UP
357,1,40726,Bandapura,0,357 UP
357,1,40727,Bandapura,0,357 UP
357,1,40728,KR Market (Kalasipalya),1,357 DOWN
357,1,40729,KR Market (Kalasipalya),1,357 DOWN
357 BDP-D38G,1,53072,Depot-38 Gate,0,357 BDP-D38G UP
357 KBS-KMT-BDP,1,40738,Bandapura,0,357 KBS-KMT-BDP UP
357 KBS-KMT-BDP,1,40739,Bandapura,0,357 KBS-KMT-BDP UP
357 KBS-KMT-BDP,1,40740,Kempegowda Bus Station,1,357 KBS-KMT-BDP DOWN
357-A,1,42062,KR Market (Kalasipalya),1,357-A DOWN
357-A,1,42063,KR Market (Kalasipalya),1,357-A DOWN
357-A,1,42060,Marasur Madivala,0,357-A UP
357-A,1,42061,Marasur Madivala,0,357-A UP
358,1,42065,KR Market (Kalasipalya),1,358 DOWN
358,1,42066,KR Market (Kalasipalya),1,358 DOWN
358,1,42064,Mayasandra,0,358 UP
358 KBS-MYS,1,42073,Kempegowda Bus Station,1,358 KBS-MYS DOWN
358 KBS-MYS,1,42071,Mayasandra,0,358 KBS-MYS UP
358 KBS-MYS,1,42072,Mayasandra,0,358 KBS-MYS UP
359,1,40705,Guddahatti,0,359 UP
359,1,40706,Guddahatti,0,359 UP
359,1,40707,Guddahatti,0,359 UP
359,1,40708,Kempegowda Bus Station,1,359 DOWN
359,1,40709,Kempegowda Bus Station,1,359 DOWN
359,1,40710,Kempegowda Bus Station,1,359 DOWN
359-A,1,51195,Ali Bommasandra,0,359-A UP
359-A,1,51196,Ali Bommasandra,0,359-A UP
359-A,1,51197,Ali Bommasandra,0,359-A UP
359-A,1,51198,Kempegowda Bus Station,1,359-A DOWN
359-A,1,51199,Kempegowda Bus Station,1,359-A DOWN
359-A,1,51200,Kempegowda Bus Station,1,359-A DOWN
359-A D38G-ABS,1,53068,Ali Bommasandra,0,359-A D38G-ABS UP
359-A D38G-ABS,1,53069,Depot-38 Gate,1,359-A D38G-ABS DOWN
36,1,44931,Kempegowda Bus Station,1,36 DOWN
36,1,44932,Kempegowda Bus Station,1,36 DOWN
36,1,44933,Kempegowda Bus Station,1,36 DOWN
36,1,44934,Kempegowda Bus Station,1,36 DOWN
36,1,44935,Kempegowda Bus Station,1,36 DOWN
36,1,44936,Kempegowda Bus Station,1,36 DOWN
36,1,44937,Kempegowda Bus Station,1,36 DOWN
36,1,44938,Kempegowda Bus Station,1,36 DOWN
36,1,44939,Kempegowda Bus Station,1,36 DOWN
36,1,44940,Kempegowda Bus Station,1,36 DOWN
36,1,44941,Kempegowda Bus Station,1,36 DOWN
36,1,44942,Kempegowda Bus Station,1,36 DOWN
36,1,44943,Kempegowda Bus Station,1,36 DOWN
36,1,44944,Kempegowda Bus Station,1,36 DOWN
36,1,44945,Kempegowda Bus Station,1,36 DOWN
36,1,44946,Kempegowda Bus Station,1,36 DOWN
36,1,44947,Kempegowda Bus Station,1,36 DOWN
36,1,44948,Kempegowda Bus Station,1,36 DOWN
36,1,44949,Kempegowda Bus Station,1,36 DOWN
36,1,44950,Kempegowda Bus Station,1,36 DOWN
36,1,44951,Kempegowda Bus Station,1,36 DOWN
36,1,44952,Kempegowda Bus Station,1,36 DOWN
36,1,44953,Kempegowda Bus Station,1,36 DOWN
36,1,44954,Kempegowda Bus Station,1,36 DOWN
36,1,44955,Kempegowda Bus Station,1,36 DOWN
36,1,44956,Kempegowda Bus Station,1,36 DOWN
36,1,44957,Kempegowda Bus Station,1,36 DOWN
36,1,44958,Kempegowda Bus Station,1,36 DOWN
36,1,44959,Kempegowda Bus Station,1,36 DOWN
36,1,44960,Kempegowda Bus Station,1,36 DOWN
36,1,44961,Kempegowda Bus Station,1,36 DOWN
36,1,44962,Kempegowda Bus Station,1,36 DOWN
36,1,44963,Kempegowda Bus Station,1,36 DOWN
36,1,44898,Srinagara Bus Station,0,36 UP
36,1,44899,Srinagara Bus Station,0,36 UP
36,1,44900,Srinagara Bus Station,0,36 UP
36,1,44901,Srinagara Bus Station,0,36 UP
36,1,44902,Srinagara Bus Station,0,36 UP
36,1,44903,Srinagara Bus Station,0,36 UP
36,1,44904,Srinagara Bus Station,0,36 UP
36,1,44905,Srinagara Bus Station,0,36 UP
36,1,44906,Srinagara Bus Station,0,36 UP
36,1,44907,Srinagara Bus Station,0,36 UP
36,1,44908,Srinagara Bus Station,0,36 UP
36,1,44909,Srinagara Bus Station,0,36 UP
36,1,44910,Srinagara Bus Station,0,36 UP
36,1,44911,Srinagara Bus Station,0,36 UP
36,1,44912,Srinagara Bus Station,0,36 UP
36,1,44913,Srinagara Bus Station,0,36 UP
36,1,44914,Srinagara Bus Station,0,36 UP
36,1,44915,Srinagara Bus Station,0,36 UP
36,1,44916,Srinagara Bus Station,0,36 UP
36,1,44917,Srinagara Bus Station,0,36 UP
36,1,44918,Srinagara Bus Station,0,36 UP
36,1,44919,Srinagara Bus Station,0,36 UP
36,1,44920,Srinagara Bus Station,0,36 UP
36,1,44921,Srinagara Bus Station,0,36 UP
36,1,44922,Srinagara Bus Station,0,36 UP
36,1,44923,Srinagara Bus Station,0,36 UP
36,1,44924,Srinagara Bus Station,0,36 UP
36,1,44925,Srinagara Bus Station,0,36 UP
36,1,44926,Srinagara Bus Station,0,36 UP
36,1,44927,Srinagara Bus Station,0,36 UP
36,1,44928,Srinagara Bus Station,0,36 UP
36,1,44929,Srinagara Bus Station,0,36 UP
36,1,44930,Srinagara Bus Station,0,36 UP
36 KBS-VSD-SNR,1,47544,Kempegowda Bus Station,1,36 KBS-VSD-SNR DOWN
36 VSD-KMTFLY-SRN,1,44469,Srinagara Bus Station,0,36 VSD-KMTFLY-SRN UP
36 VSD-SNR,1,50377,Vidhana Soudha,1,36 VSD-SNR DOWN
36 VSDH-SNR,1,50378,Srinagara Bus Station,0,36 VSDH-SNR UP
36-A,1,25228,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25229,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25230,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25231,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25232,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25233,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25234,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25235,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25236,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25237,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25238,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25239,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25240,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25241,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25242,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25243,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25244,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25245,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25246,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25247,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25248,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25249,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25250,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25251,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25252,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25253,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25254,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25255,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25256,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25257,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25258,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25259,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25260,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25261,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25262,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25263,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25264,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25265,Avalahalli BDA Park Girinagara,0,36-A UP
36-A,1,25266,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25267,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25268,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25269,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25270,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25271,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25272,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25273,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25274,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25275,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25276,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25277,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25278,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25279,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25280,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25281,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25282,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25283,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25284,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25285,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25286,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25287,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25288,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25289,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25290,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25291,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25292,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25293,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25294,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25295,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25296,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25297,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25298,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25299,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25300,Kempegowda Bus Station,1,36-A DOWN
36-A,1,25301,Kempegowda Bus Station,1,36-A DOWN
